2020-11-26 19:03:53,697 - INFO - Starting Training
2020-11-26 19:03:58,654 - INFO - Loaded dataset from: train_dataset_25Nov_source_distilbert.pickle
2020-11-26 19:03:58,661 - INFO - Number of records: 10986
2020-11-26 19:03:58,661 - INFO - Loading model: distilbert-base-uncased
2020-11-26 19:04:01,146 - INFO - Moving model to device
2020-11-26 19:04:01,147 - INFO - Device: cuda
2020-11-26 19:04:03,526 - INFO - Learning Rate: 5e-05
2020-11-26 19:04:03,527 - INFO - Commencing Training
2020-11-26 19:04:03,527 - INFO - Batches per Epoch: 343.3125
2020-11-26 19:04:03,527 - INFO - Total GPU memory available (MiB): 16.274294360343184
2020-11-26 19:04:03,527 - INFO - Cross Entropy Loss Weights: [1, 4]
2020-11-26 19:04:03,528 - INFO - Starting Epoch 1, logging every 10 batches
2020-11-26 19:07:58,298 - INFO - Epoch: 1, Batch: 280, mean_loss: 0.11911596357822418
2020-11-26 19:08:06,689 - INFO - Epoch: 1, Batch: 290, mean_loss: 0.04781728237867355
2020-11-26 19:08:15,073 - INFO - Epoch: 1, Batch: 300, mean_loss: 0.16315223276615143
2020-11-26 19:08:23,451 - INFO - Epoch: 1, Batch: 310, mean_loss: 0.10516879707574844
2020-11-26 19:08:31,838 - INFO - Epoch: 1, Batch: 320, mean_loss: 0.10530585050582886
2020-11-26 19:08:40,224 - INFO - Epoch: 1, Batch: 330, mean_loss: 0.06488601118326187
2020-11-26 19:08:48,619 - INFO - Epoch: 1, Batch: 340, mean_loss: 0.07851830869913101
2020-11-26 19:08:51,423 - INFO - Completed 1 epochs.
2020-11-26 19:08:53,062 - INFO - Saved model in file saved_model_epoch1_20201126_1904.tar
2020-11-26 19:08:53,063 - INFO - Starting Epoch 2, logging every 10 batches
2020-11-26 19:09:01,435 - INFO - Epoch: 2, Batch: 10, mean_loss: 0.0778212770819664
2020-11-26 19:09:09,826 - INFO - Epoch: 2, Batch: 20, mean_loss: 0.09136766940355301
2020-11-26 19:09:18,218 - INFO - Epoch: 2, Batch: 30, mean_loss: 0.04061243310570717
2020-11-26 19:09:26,606 - INFO - Epoch: 2, Batch: 40, mean_loss: 0.04002203047275543
2020-11-26 19:09:34,991 - INFO - Epoch: 2, Batch: 50, mean_loss: 0.051614440977573395
2020-11-26 19:09:43,400 - INFO - Epoch: 2, Batch: 60, mean_loss: 0.036059144884347916
2020-11-26 19:09:51,772 - INFO - Epoch: 2, Batch: 70, mean_loss: 0.08645325154066086
2020-11-26 19:10:00,154 - INFO - Epoch: 2, Batch: 80, mean_loss: 0.025774801149964333
2020-11-26 19:10:08,536 - INFO - Epoch: 2, Batch: 90, mean_loss: 0.037497516721487045
2020-11-26 19:10:16,903 - INFO - Epoch: 2, Batch: 100, mean_loss: 0.04419199749827385
2020-11-26 19:10:25,285 - INFO - Epoch: 2, Batch: 110, mean_loss: 0.0484815388917923
2020-11-26 19:10:33,650 - INFO - Epoch: 2, Batch: 120, mean_loss: 0.024076424539089203
2020-11-26 19:10:42,022 - INFO - Epoch: 2, Batch: 130, mean_loss: 0.10205052047967911
2020-11-26 19:10:50,421 - INFO - Epoch: 2, Batch: 140, mean_loss: 0.06011154130101204
2020-11-26 19:10:58,809 - INFO - Epoch: 2, Batch: 150, mean_loss: 0.030172908678650856
2020-11-26 19:11:07,204 - INFO - Epoch: 2, Batch: 160, mean_loss: 0.045671816915273666
2020-11-26 19:11:15,575 - INFO - Epoch: 2, Batch: 170, mean_loss: 0.035528041422367096
2020-11-26 19:11:23,934 - INFO - Epoch: 2, Batch: 180, mean_loss: 0.04825543984770775
2020-11-26 19:11:32,309 - INFO - Epoch: 2, Batch: 190, mean_loss: 0.04532882198691368
2020-11-26 19:11:40,697 - INFO - Epoch: 2, Batch: 200, mean_loss: 0.04903820902109146
2020-11-26 19:11:49,065 - INFO - Epoch: 2, Batch: 210, mean_loss: 0.03788933902978897
2020-11-26 19:11:57,456 - INFO - Epoch: 2, Batch: 220, mean_loss: 0.01667780801653862
2020-11-26 19:12:05,856 - INFO - Epoch: 2, Batch: 230, mean_loss: 0.08274415880441666
2020-11-26 19:12:14,238 - INFO - Epoch: 2, Batch: 240, mean_loss: 0.03515179082751274
2020-11-26 19:12:22,615 - INFO - Epoch: 2, Batch: 250, mean_loss: 0.0939524918794632
2020-11-26 19:12:31,001 - INFO - Epoch: 2, Batch: 260, mean_loss: 0.014807033352553844
2020-11-26 19:12:39,376 - INFO - Epoch: 2, Batch: 270, mean_loss: 0.06333253532648087
2020-11-26 19:12:47,758 - INFO - Epoch: 2, Batch: 280, mean_loss: 0.03349068760871887
2020-11-26 19:12:56,139 - INFO - Epoch: 2, Batch: 290, mean_loss: 0.027916643768548965
2020-11-26 19:13:04,508 - INFO - Epoch: 2, Batch: 300, mean_loss: 0.05026644468307495
2020-11-26 19:13:12,898 - INFO - Epoch: 2, Batch: 310, mean_loss: 0.017047090455889702
2020-11-26 19:13:21,264 - INFO - Epoch: 2, Batch: 320, mean_loss: 0.023670600727200508
2020-11-26 19:13:29,658 - INFO - Epoch: 2, Batch: 330, mean_loss: 0.013973546214401722
2020-11-26 19:13:38,029 - INFO - Epoch: 2, Batch: 340, mean_loss: 0.07683008164167404
2020-11-26 19:13:40,847 - INFO - Completed 2 epochs.
2020-11-26 19:13:42,483 - INFO - Saved model in file saved_model_epoch2_20201126_1904.tar
2020-11-26 19:13:42,483 - INFO - Starting Epoch 3, logging every 10 batches
2020-11-26 19:13:50,873 - INFO - Epoch: 3, Batch: 10, mean_loss: 0.05135365203022957
2020-11-26 19:13:59,256 - INFO - Epoch: 3, Batch: 20, mean_loss: 0.015036319382488728
2020-11-26 19:14:07,631 - INFO - Epoch: 3, Batch: 30, mean_loss: 0.019600355997681618
2020-11-26 19:14:16,004 - INFO - Epoch: 3, Batch: 40, mean_loss: 0.019139869138598442
2020-11-26 19:14:24,387 - INFO - Epoch: 3, Batch: 50, mean_loss: 0.009159952402114868
2020-11-26 19:14:32,775 - INFO - Epoch: 3, Batch: 60, mean_loss: 0.019741488620638847
2020-11-26 19:14:41,167 - INFO - Epoch: 3, Batch: 70, mean_loss: 0.08184462040662766
2020-11-26 19:14:49,561 - INFO - Epoch: 3, Batch: 80, mean_loss: 0.03157276287674904
2020-11-26 19:14:57,943 - INFO - Epoch: 3, Batch: 90, mean_loss: 0.0840788409113884
2020-11-26 19:15:06,337 - INFO - Epoch: 3, Batch: 100, mean_loss: 0.02567334473133087
2020-11-26 19:15:14,727 - INFO - Epoch: 3, Batch: 110, mean_loss: 0.035823725163936615
2020-11-26 19:15:23,126 - INFO - Epoch: 3, Batch: 120, mean_loss: 0.01113430317491293
2020-11-26 19:15:31,498 - INFO - Epoch: 3, Batch: 130, mean_loss: 0.005764454137533903
2020-11-26 19:15:39,880 - INFO - Epoch: 3, Batch: 140, mean_loss: 0.07581498473882675
2020-11-26 19:15:48,262 - INFO - Epoch: 3, Batch: 150, mean_loss: 0.06385805457830429
2020-11-26 19:15:56,638 - INFO - Epoch: 3, Batch: 160, mean_loss: 0.04228564724326134
2020-11-26 19:16:05,027 - INFO - Epoch: 3, Batch: 170, mean_loss: 0.03177924454212189
2020-11-26 19:16:13,415 - INFO - Epoch: 3, Batch: 180, mean_loss: 0.024698901921510696
2020-11-26 19:16:21,816 - INFO - Epoch: 3, Batch: 190, mean_loss: 0.08376409858465195
2020-11-26 19:16:30,188 - INFO - Epoch: 3, Batch: 200, mean_loss: 0.029929518699645996
2020-11-26 19:16:38,566 - INFO - Epoch: 3, Batch: 210, mean_loss: 0.02337956428527832
2020-11-26 19:16:46,947 - INFO - Epoch: 3, Batch: 220, mean_loss: 0.016408590599894524
2020-11-26 19:16:55,316 - INFO - Epoch: 3, Batch: 230, mean_loss: 0.014545440673828125
2020-11-26 19:17:03,705 - INFO - Epoch: 3, Batch: 240, mean_loss: 0.030765686184167862
2020-11-26 19:17:12,089 - INFO - Epoch: 3, Batch: 250, mean_loss: 0.04739190265536308
2020-11-26 19:17:20,452 - INFO - Epoch: 3, Batch: 260, mean_loss: 0.023716818541288376
2020-11-26 19:17:28,856 - INFO - Epoch: 3, Batch: 270, mean_loss: 0.013504202477633953
2020-11-26 19:17:37,238 - INFO - Epoch: 3, Batch: 280, mean_loss: 0.007541897241026163
2020-11-26 19:17:45,640 - INFO - Epoch: 3, Batch: 290, mean_loss: 0.025177566334605217
2020-11-26 19:17:54,033 - INFO - Epoch: 3, Batch: 300, mean_loss: 0.10063669830560684
2020-11-26 19:18:02,422 - INFO - Epoch: 3, Batch: 310, mean_loss: 0.046160776168107986
2020-11-26 19:18:10,798 - INFO - Epoch: 3, Batch: 320, mean_loss: 0.09937276691198349
2020-11-26 19:18:19,179 - INFO - Epoch: 3, Batch: 330, mean_loss: 0.007592498790472746
2020-11-26 19:18:27,568 - INFO - Epoch: 3, Batch: 340, mean_loss: 0.014367103576660156
2020-11-26 19:18:30,372 - INFO - Completed 3 epochs.
2020-11-26 19:18:31,991 - INFO - Saved model in file saved_model_epoch3_20201126_1904.tar
2020-11-26 19:18:31,991 - INFO - Starting Epoch 4, logging every 10 batches
2020-11-26 19:18:40,379 - INFO - Epoch: 4, Batch: 10, mean_loss: 0.03018662892282009
2020-11-26 19:18:48,786 - INFO - Epoch: 4, Batch: 20, mean_loss: 0.020102499052882195
2020-11-26 19:18:57,170 - INFO - Epoch: 4, Batch: 30, mean_loss: 0.023087099194526672
2020-11-26 19:19:05,540 - INFO - Epoch: 4, Batch: 40, mean_loss: 0.009632858447730541
2020-11-26 19:19:13,940 - INFO - Epoch: 4, Batch: 50, mean_loss: 0.0048468634486198425
2020-11-26 19:19:22,320 - INFO - Epoch: 4, Batch: 60, mean_loss: 0.0017335120355710387
2020-11-26 19:19:30,718 - INFO - Epoch: 4, Batch: 70, mean_loss: 0.0015005414607003331
2020-11-26 19:19:39,106 - INFO - Epoch: 4, Batch: 80, mean_loss: 0.0015846781898289919
2020-11-26 19:19:47,484 - INFO - Epoch: 4, Batch: 90, mean_loss: 0.007618923671543598
2020-11-26 19:19:55,865 - INFO - Epoch: 4, Batch: 100, mean_loss: 0.000909942842554301
2020-11-26 19:20:04,259 - INFO - Epoch: 4, Batch: 110, mean_loss: 0.002289164112880826
2020-11-26 19:20:12,639 - INFO - Epoch: 4, Batch: 120, mean_loss: 0.04551653191447258
2020-11-26 19:20:21,029 - INFO - Epoch: 4, Batch: 130, mean_loss: 0.021048931404948235
2020-11-26 19:20:29,436 - INFO - Epoch: 4, Batch: 140, mean_loss: 0.006795831024646759
2020-11-26 19:20:37,809 - INFO - Epoch: 4, Batch: 150, mean_loss: 0.023414405062794685
2020-11-26 19:20:46,194 - INFO - Epoch: 4, Batch: 160, mean_loss: 0.009284919127821922
2020-11-26 19:20:54,570 - INFO - Epoch: 4, Batch: 170, mean_loss: 0.009012539871037006
2020-11-26 19:21:02,963 - INFO - Epoch: 4, Batch: 180, mean_loss: 0.003078361274674535
2020-11-26 19:21:11,347 - INFO - Epoch: 4, Batch: 190, mean_loss: 0.007511715870350599
2020-11-26 19:21:19,745 - INFO - Epoch: 4, Batch: 200, mean_loss: 0.0025729972403496504
2020-11-26 19:21:28,141 - INFO - Epoch: 4, Batch: 210, mean_loss: 0.0011746593518182635
2020-11-26 19:21:36,536 - INFO - Epoch: 4, Batch: 220, mean_loss: 0.01981579139828682
2020-11-26 19:21:44,911 - INFO - Epoch: 4, Batch: 230, mean_loss: 0.0011107661994174123
2020-11-26 19:21:53,299 - INFO - Epoch: 4, Batch: 240, mean_loss: 0.000602422805968672
2020-11-26 19:22:01,703 - INFO - Epoch: 4, Batch: 250, mean_loss: 0.06156950816512108
2020-11-26 19:22:10,080 - INFO - Epoch: 4, Batch: 260, mean_loss: 0.039893489331007004
2020-11-26 19:22:18,491 - INFO - Epoch: 4, Batch: 270, mean_loss: 0.007797827012836933
2020-11-26 19:22:26,876 - INFO - Epoch: 4, Batch: 280, mean_loss: 0.0320495180785656
2020-11-26 19:22:35,283 - INFO - Epoch: 4, Batch: 290, mean_loss: 0.007600745651870966
2020-11-26 19:22:43,685 - INFO - Epoch: 4, Batch: 300, mean_loss: 0.0040527465753257275
2020-11-26 19:22:52,078 - INFO - Epoch: 4, Batch: 310, mean_loss: 0.026304084807634354
2020-11-26 19:23:00,475 - INFO - Epoch: 4, Batch: 320, mean_loss: 0.038180429488420486
2020-11-26 19:23:08,871 - INFO - Epoch: 4, Batch: 330, mean_loss: 0.017908906564116478
2020-11-26 19:23:17,239 - INFO - Epoch: 4, Batch: 340, mean_loss: 0.00442911870777607
2020-11-26 19:23:20,049 - INFO - Completed 4 epochs.
2020-11-26 19:23:21,922 - INFO - Saved model in file saved_model_epoch4_20201126_1904.tar
2020-11-26 19:23:21,922 - INFO - Starting Epoch 5, logging every 10 batches
2020-11-26 19:23:30,318 - INFO - Epoch: 5, Batch: 10, mean_loss: 0.004150717053562403
2020-11-26 19:23:38,713 - INFO - Epoch: 5, Batch: 20, mean_loss: 0.014935399405658245
2020-11-26 19:23:47,114 - INFO - Epoch: 5, Batch: 30, mean_loss: 0.0011872955365106463
2020-11-26 19:23:55,520 - INFO - Epoch: 5, Batch: 40, mean_loss: 0.016211187466979027
2020-11-26 19:24:03,919 - INFO - Epoch: 5, Batch: 50, mean_loss: 0.0006472232053056359
2020-11-26 19:24:12,305 - INFO - Epoch: 5, Batch: 60, mean_loss: 0.001270785927772522
2020-11-26 19:24:20,698 - INFO - Epoch: 5, Batch: 70, mean_loss: 0.00787333957850933
2020-11-26 19:24:29,090 - INFO - Epoch: 5, Batch: 80, mean_loss: 0.006316512357443571
2020-11-26 19:24:37,497 - INFO - Epoch: 5, Batch: 90, mean_loss: 0.001071407226845622
2020-11-26 19:24:45,882 - INFO - Epoch: 5, Batch: 100, mean_loss: 0.0021238678600639105
2020-11-26 19:24:54,283 - INFO - Epoch: 5, Batch: 110, mean_loss: 0.007685694843530655
2020-11-26 19:25:02,665 - INFO - Epoch: 5, Batch: 120, mean_loss: 0.008934642188251019
2020-11-26 19:25:11,064 - INFO - Epoch: 5, Batch: 130, mean_loss: 0.002727056620642543
2020-11-26 19:25:19,460 - INFO - Epoch: 5, Batch: 140, mean_loss: 0.002560668159276247
2020-11-26 19:25:27,862 - INFO - Epoch: 5, Batch: 150, mean_loss: 0.000535216648131609
2020-11-26 19:25:36,250 - INFO - Epoch: 5, Batch: 160, mean_loss: 0.00039072168874554336
2020-11-26 19:25:44,659 - INFO - Epoch: 5, Batch: 170, mean_loss: 0.0038699486758559942
2020-11-26 19:25:53,055 - INFO - Epoch: 5, Batch: 180, mean_loss: 0.003047768259420991
2020-11-26 19:26:01,448 - INFO - Epoch: 5, Batch: 190, mean_loss: 0.0010820383904501796
2020-11-26 19:26:09,820 - INFO - Epoch: 5, Batch: 200, mean_loss: 0.007912501692771912
2020-11-26 19:26:18,210 - INFO - Epoch: 5, Batch: 210, mean_loss: 0.056176166981458664
2020-11-26 19:26:26,614 - INFO - Epoch: 5, Batch: 220, mean_loss: 0.021251970902085304
2020-11-26 19:26:35,006 - INFO - Epoch: 5, Batch: 230, mean_loss: 0.005812050309032202
2020-11-26 19:26:43,391 - INFO - Epoch: 5, Batch: 240, mean_loss: 0.012647074647247791
2020-11-26 19:26:51,800 - INFO - Epoch: 5, Batch: 250, mean_loss: 0.0034984275698661804
2020-11-26 19:27:00,170 - INFO - Epoch: 5, Batch: 260, mean_loss: 0.0017669963417574763
2020-11-26 19:27:08,543 - INFO - Epoch: 5, Batch: 270, mean_loss: 0.011253636330366135
2020-11-26 19:27:16,917 - INFO - Epoch: 5, Batch: 280, mean_loss: 0.0006486025522463024
2020-11-26 19:27:25,295 - INFO - Epoch: 5, Batch: 290, mean_loss: 0.00017423837562091649
2020-11-26 19:27:33,685 - INFO - Epoch: 5, Batch: 300, mean_loss: 0.01961061730980873
2020-11-26 19:27:42,077 - INFO - Epoch: 5, Batch: 310, mean_loss: 0.01625385694205761
2020-11-26 19:27:50,458 - INFO - Epoch: 5, Batch: 320, mean_loss: 0.0010889041004702449
2020-11-26 19:27:58,854 - INFO - Epoch: 5, Batch: 330, mean_loss: 0.0012339354725554585
2020-11-26 19:28:07,257 - INFO - Epoch: 5, Batch: 340, mean_loss: 0.003856671741232276
2020-11-26 19:28:10,054 - INFO - Completed 5 epochs.
2020-11-26 19:28:11,737 - INFO - Saved model in file saved_model_epoch5_20201126_1904.tar
